,Section Names,Section Length,Chapter Links,Section Descriptions
19,Version Control and GitHub,4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"During this final module, you'll learn to use R Markdown and get an introduction to three concepts that are incredibly important to every successful data scientist: asking good questions, experimental design, and big data. "
20,"R Markdown, Scientific Thinking, and Big Data ",4,https://www.coursera.org/learn/data-scientists-tools?specialization=jhu-data-science,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
21,"Week 1: Background, Getting Started, and Nuts & Bolts",4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"Welcome to Week 2 of R Programming. This week, we take the gloves off, and the lectures cover key topics like control structures and functions. We also introduce the first programming assignment for the course, which is due at the end of the week."
22,Week 2: Programming with R,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"We have now entered the third week of R Programming, which also marks the halfway point. The lectures this week cover loop functions and the debugging tools in R. These aspects of R make R useful for both interactive work and writing longer code, and so they are commonly used in practice."
23,Week 3: Loop Functions and Debugging,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"This week covers how to simulate data in R, which serves as the basis for doing simulation studies. We also cover the profiler in R which lets you collect detailed information on how your R functions are running and to identify bottlenecks that can be addressed. The profiler is a key tool in helping you optimize your programs. Finally, we cover the str function, which I personally believe is the most useful function in R."
24,Week 4: Simulation & Profiling,4,https://www.coursera.org/learn/r-programming?specialization=jhu-data-science,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
25,Week 1,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,Welcome to Week 2 of Getting and Cleaning Data! The primary goal is to introduce you to the most common data storage systems and the appropriate tools to extract data from web or from databases like MySQL. 
26,Week 2,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,"Welcome to Week 3 of Getting and Cleaning Data! This week the lectures will focus on organizing, merging and managing the data you have collected using the lectures from Weeks 1 and 2. "
27,Week 3,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,Welcome to Week 4 of Getting and Cleaning Data! This week we finish up with lectures on text and date manipulation in R. In this final week we will also focus on peer grading of Course Projects. 
28,Week 4,4,https://www.coursera.org/learn/data-cleaning?specialization=jhu-data-science,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
29,Week 1,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,"Welcome to Week 2 of Exploratory Data Analysis. This week covers some of the more advanced graphing systems available in R: the Lattice system and the ggplot2 system. While the base graphics system provides many important tools for visualizing data, it was part of the original R system and lacks many features that may be desirable in a plotting system, particularly when visualizing high dimensional data. The Lattice and ggplot2 systems also simplify the laying out of plots making it a much less tedious process."
30,Week 2,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,Welcome to Week 3 of Exploratory Data Analysis. This week covers some of the workhorse statistical methods for exploratory analysis. These methods include clustering and dimension reduction techniques that allow you to make graphical displays of very high dimensional data (many many variables). We also cover novel ways to specify colors in R so that you can use color as an important and useful dimension when making data graphics. All of this material is covered in chapters 9-12 of my book Exploratory Data Analysis with R.
31,Week 3,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,"This week, we'll look at two case studies in exploratory data analysis. The first involves the use of cluster analysis techniques, and the second is a more involved analysis of some air pollution data. How one goes about doing EDA is often personal, but I'm providing these videos to give you a sense of how you might proceed with a specific type of dataset. "
32,Week 4,4,https://www.coursera.org/learn/exploratory-data-analysis?specialization=jhu-data-science,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
33,"Week 1: Concepts, Ideas, & Structure",4,https://www.coursera.org/learn/reproducible-research,This week we cover some of the core tools for developing reproducible documents. We cover the literate programming tool knitr and show how to integrate it with Markdown to publish reproducible web documents. We also introduce the first peer assessment which will require you to write up a reproducible data analysis using knitr. 
34,Week 2: Markdown & knitr,4,https://www.coursera.org/learn/reproducible-research,"This week covers what one could call a basic check list for ensuring that a data analysis is reproducible. While it's not absolutely sufficient to follow the check list, it provides a necessary minimum standard that would be applicable to almost any area of analysis."
35,Week 3: Reproducible Research Checklist & Evidence-based Data Analysis,4,https://www.coursera.org/learn/reproducible-research,This week there are two case studies involving the importance of reproducibility in science for you to watch.
36,Week 4: Case Studies & Commentaries,4,https://www.coursera.org/learn/reproducible-research,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
37,Week 1: Probability & Expected Values,4,https://www.coursera.org/learn/statistical-inference,"We're going to tackle variability, distributions, limits, and confidence intervals."
38,"Week 2: Variability, Distribution, & Asymptotics",4,https://www.coursera.org/learn/statistical-inference,"We will be taking a look at intervals, testing, and pvalues in this lesson."
39,"Week: Intervals, Testing, & Pvalues",4,https://www.coursera.org/learn/statistical-inference,"We will begin looking into power, bootstrapping, and permutation tests."
40,"Week 4: Power, Bootstrapping, & Permutation Tests",4,https://www.coursera.org/learn/statistical-inference,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
41,Week 1: Least Squares and Linear Regression,4,https://www.coursera.org/learn/regression-models,"This week, we will work through the remainder of linear regression and then turn to the first part of  multivariable regression."
42,Week 2: Linear Regression & Multivariable Regression,4,https://www.coursera.org/learn/regression-models,"This week, we'll build on last week's introduction to multivariable regression with some examples and then cover residuals, diagnostics, variance inflation, and model comparison. "
43,"Week 3: Multivariable Regression, Residuals, & Diagnostics",4,https://www.coursera.org/learn/regression-models,"This week, we will work on generalized linear models, including binary outcomes and Poisson regression. "
44,Week 4: Logistic Regression and Poisson Regression,4,https://www.coursera.org/learn/regression-models,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
45,"Week 1: Prediction, Errors, and Cross Validation",4,https://www.coursera.org/learn/practical-machine-learning,"This week will introduce the caret package, tools for creating features and preprocessing."
46,Week 2: The Caret Package,4,https://www.coursera.org/learn/practical-machine-learning,This week we introduce a number of machine learning algorithms you can use to complete your course project.
47,"Week 3: Predicting with trees, Random Forests, & Model Based Predictions",4,https://www.coursera.org/learn/practical-machine-learning,"This week, we will cover regularized regression and combining predictors.  "
48,Week 4: Regularized Regression and Combining Predictors,4,https://www.coursera.org/learn/practical-machine-learning,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
49,Course Overview,5,https://www.coursera.org/learn/data-products,"Now we can turn to the first substantive lessons. In this module, you'll learn how to develop basic applications and interactive graphics in shiny, compose interactive HTML graphics with GoogleVis, and prepare data visualizations with Plotly."
50,"Shiny, GoogleVis, and Plotly",5,https://www.coursera.org/learn/data-products,"During this module, we'll learn how to create R Markdown files and embed R code in an Rmd. We'll also explore Leaflet and use it to create interactive annotated maps."
51,R Markdown and Leaflet,5,https://www.coursera.org/learn/data-products,"In this module, we'll dive into the world of creating R packages and practice developing an R Markdown presentation that includes a data visualization built using Plotly."
52,R Packages,5,https://www.coursera.org/learn/data-products,"Week 4 is all about the Course Project, producing a Shiny Application and reproducible pitch."
53,Swirl and Course Project ,5,https://www.coursera.org/learn/data-products,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
54,"Overview, Understanding the Problem, and Getting the Data",7,https://www.coursera.org/learn/data-science-project,"This week, we move on to the next tasks, exploratory data analysis and modeling. You'll also submit your milestone report and review submissions from your classmates."
55,Exploratory Data Analysis and Modeling,7,https://www.coursera.org/learn/data-science-project,"This week, you'll build and evaluate your prediction model. The goal is to make your model efficient and accurate. "
56,Prediction Model,7,https://www.coursera.org/learn/data-science-project,This week's goal is to improve the predictive accuracy while reducing computational runtime and model complexity.
57,Creative Exploration,7,https://www.coursera.org/learn/data-science-project,"This week, you'll work on developing the first component of your final project, your data product. "
58,Data Product ,7,https://www.coursera.org/learn/data-science-project,"This week, you'll work on developing the second component of your final project, a slide deck to accompany your data product. "
59,Slide Deck,7,https://www.coursera.org/learn/data-science-project,"This week, you'll submit your final project and review the work of your classmates."
60,Final Project Submission and Evaluation ,7,https://www.coursera.org/learn/data-science-project,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
61,Week 1,4,https://www.coursera.org/learn/python-data-analysis?specialization=data-science-python,"In this week of the course you'll learn the fundamentals of one of the most important toolkits Python has for data cleaning and processing -- pandas. You'll learn how to read in data into DataFrame structures, how to query these structures, and the details about such structures are indexed. The module ends with a programming assignment and a discussion question."
62,Week 2,4,https://www.coursera.org/learn/python-data-analysis?specialization=data-science-python,"In this week you'll deepen your understanding of the python pandas library by learning how to merge DataFrames, generate summary tables, group data into logical pieces, and manipulate dates. We'll also refresh your understanding of scales of data, and discuss issues with creating metrics for analysis. The week ends with a more significant programming assignment."
63,Week 3,4,https://www.coursera.org/learn/python-data-analysis?specialization=data-science-python,"In this week of the course you'll be introduced to a variety of statistical techniques such a distributions, sampling and t-tests. The majority of the week will be dedicated to your course project, where you'll engage in a real-world data cleaning activity and provide evidence for (or against!) a given hypothesis. This project is suitable for a data science portfolio, and will test your knowledge of cleaning, merging, manipulating, and test for significance in data. The week ends with two discussions of science and the rise of the fourth paradigm -- data driven discovery."
64,Week 4,4,https://www.coursera.org/learn/python-data-analysis?specialization=data-science-python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
65,Module 1: Principles of Information Visualization,4,https://www.coursera.org/learn/python-plotting?specialization=data-science-python,"In this module, you will delve into basic charting. For this week’s assignment, you will work with real world CSV weather data. You will manipulate the data to display the minimum and maximum temperature for a range of dates and demonstrate that you know how to create a line graph using matplotlib. Additionally, you will demonstrate the procedure of composite charts, by overlaying a scatter plot of record breaking data for a given year."
66,Module 2: Basic Charting,4,https://www.coursera.org/learn/python-plotting?specialization=data-science-python,In this module you will explore charting fundamentals. For this week’s assignment you will work to implement a new visualization technique based on academic research. This assignment is flexible and you can address it using a variety of difficulties - from an easy static image to an interactive chart where users can set ranges of values to be used.
67,Module 3: Charting Fundamentals,4,https://www.coursera.org/learn/python-plotting?specialization=data-science-python,"In this module, then everything starts to come together. Your final assignment is entitled “Becoming a Data Scientist.” This assignment requires that you identify at least two publicly accessible datasets from the same region that are consistent across a meaningful dimension. You will state a research question that can be answered using these data sets and then create a visual using matplotlib that addresses your stated research question. You will then be asked to justify how your visual addresses your research question."
68,Module 4: Applied Visualizations,4,https://www.coursera.org/learn/python-plotting?specialization=data-science-python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
69,Module 1: Fundamentals of Machine Learning - Intro to SciKit Learn,4,https://www.coursera.org/learn/python-machine-learning?specialization=data-science-python,"This module delves into a wider variety of supervised learning methods for both classification and regression, learning about the connection between model complexity and generalization performance, the importance of proper feature scaling, and how to control model complexity by applying techniques like regularization to avoid overfitting.  In addition to k-nearest neighbors, this week covers linear regression (least-squares, ridge, lasso, and polynomial regression), logistic regression, support vector machines, the use of cross-validation for model evaluation, and decision trees. "
70,Module 2: Supervised Machine Learning - Part 1,4,https://www.coursera.org/learn/python-machine-learning?specialization=data-science-python,This module covers evaluation and model selection methods that you can use to help understand and optimize the performance of your machine learning models. 
71,Module 3: Evaluation,4,https://www.coursera.org/learn/python-machine-learning?specialization=data-science-python,"This module covers more advanced supervised learning methods that include ensembles of trees (random forests, gradient boosted trees), and neural networks (with an optional summary on deep learning).  You will also learn about the critical problem of data leakage in machine learning and how to detect and avoid it."
72,Module 4: Supervised Machine Learning - Part 2,4,https://www.coursera.org/learn/python-machine-learning?specialization=data-science-python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
73,Module 1: Working with Text in Python,4,https://www.coursera.org/learn/python-text-mining?specialization=data-science-python,
74,Module 2: Basic Natural Language Processing,4,https://www.coursera.org/learn/python-text-mining?specialization=data-science-python,
75,Module 3: Classification of Text,4,https://www.coursera.org/learn/python-text-mining?specialization=data-science-python,
76,Module 4: Topic Modeling,4,https://www.coursera.org/learn/python-text-mining?specialization=data-science-python,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
77,Why Study Networks and Basics on NetworkX,4,https://www.coursera.org/learn/python-social-network-analysis,"In Module Two you'll learn how to analyze the connectivity of a network based on measures of distance, reachability, and redundancy of paths between nodes. In the assignment, you will practice using NetworkX to compute measures of connectivity of a network of email communication among the employees of a mid-size manufacturing company. "
78,Network Connectivity,4,https://www.coursera.org/learn/python-social-network-analysis,"In Module Three, you'll explore ways of measuring the importance or centrality of a node in a network, using measures such as Degree, Closeness, and Betweenness centrality, Page Rank, and Hubs and Authorities. You'll learn about the assumptions each measure makes, the algorithms we can use to compute them, and the different functions available on NetworkX to measure centrality. In the assignment, you'll practice choosing the most appropriate centrality measure on a real-world setting."
79,Influence Measures and Network Centralization,4,https://www.coursera.org/learn/python-social-network-analysis,"In Module Four, you'll explore the evolution of networks over time, including the different models that generate networks with realistic features, such as the Preferential Attachment Model and Small World Networks. You will also explore the link prediction problem, where you will learn useful features that can predict whether a pair of disconnected nodes will be connected in the future. In the assignment, you will be challenged to identify which model generated a given network. Additionally, you will have the opportunity to combine different concepts of the course by predicting the salary, position, and future connections of the employees of a company using their logs of email exchanges. "
80,Network Evolution,4,https://www.coursera.org/learn/python-social-network-analysis,"The mission of the University of Michigan is to serve the people of Michigan and the world through preeminence in creating, communicating, preserving and applying knowledge, art, and academic values, and in developing leaders and citizens who will challenge the present and enrich the future."
81,Defining Data Science and What Data Scientists Do,3,https://www.coursera.org/learn/what-is-datascience,"In this module, you will hear from Norman White, the Faculty Director of the Stern Centre for Research Computing at New York University, as he talks about data science and the skills required for anyone interested in pursuing a career in this field. He also advises those looking to start a career in data science. Finally, you will complete reading assignments to learn about the process of mining a given dataset and about regression analysis."
82,Data Science Topics,3,https://www.coursera.org/learn/what-is-datascience,"In this module, you will learn about the approaches companies can take to start working with data science. You will learn about some of the qualities that differentiate data scientists from other professionals. You will also learn about analytics, story-telling, and the pivotal role data scientists play in creating an effective final deliverable. Finally, you will apply what you learned about data science by answering open-ended questions."
83,Data Science in Business,3,https://www.coursera.org/learn/what-is-datascience,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
84,Introducing Skills Network Labs,6,https://www.coursera.org/learn/open-source-tools-for-data-science,"This week, you will learn about a popular data science tool, Jupyter Notebooks, its features, and why they are so popular among data scientists today."
85,Jupyter Notebooks,6,https://www.coursera.org/learn/open-source-tools-for-data-science,"This week, you will learn about Apache Zeppelin Notebooks, its feature, and how they are different from Jupyter Notebooks."
86,Apache Zeppelin Notebooks,6,https://www.coursera.org/learn/open-source-tools-for-data-science,"This week, you will learn about a popular data science tool used by R programmers. You'll learn about the user interface and how to use its various features."
87,RStudio IDE,6,https://www.coursera.org/learn/open-source-tools-for-data-science,"This week, you will learn about an enterprise-ready data science platform by IBM, called Watson Studio (formerley known as Data Science Experience). You'll learn about some of the features and capabilities of what data scientists use in the industry."
88,IBM Watson Studio,6,https://www.coursera.org/learn/open-source-tools-for-data-science,
89,Project: Create and share a Jupyter Notebook,6,https://www.coursera.org/learn/open-source-tools-for-data-science,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
90,From Problem to Approach and From Requirements to Collection,3,https://www.coursera.org/learn/data-science-methodology,"In this module, you will learn what it means to understand data, and prepare or clean data. You will also learn about the purpose of data modeling and some characteristics of the modeling process. Finally, through a lab session, you will learn how to complete the Data Understanding and the Data Preparation stages, as well as the Modeling and the Model Evaluation stages pertaining to any data science problem."
91,From Understanding to Preparation and From Modeling to Evaluation,3,https://www.coursera.org/learn/data-science-methodology,"In this module, you will learn about what happens when a model is deployed and why model feedback is important. Also, by completing a peer-reviewed assignment, you will demonstrate your understanding of the data science methodology by applying it to a problem that you define."
92,From Deployment to Feedback,3,https://www.coursera.org/learn/data-science-methodology,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
93,Week 1 - Introduction to Databases and Basic SQL,4,https://www.coursera.org/learn/sql-data-science,"By the end of this module, you will learn the following: (1) Learn how to use string patterns and ranges to search data and how to sort and group data in result sets.  (2) Learn how to work with multiple tables in a relational database using  join operations."
94,Week 2 - Advanced SQL,4,https://www.coursera.org/learn/sql-data-science,"After completing the lessons in this week, you will learn how to explain the basic concepts related to using Python to connect to databases and then create tables, load data, query data using SQL, and analyze data using Python "
95,Week 3 - Accessing Databases using Python,4,https://www.coursera.org/learn/sql-data-science,"As a hands-on Data Science assignment, you will be working with multiple real world datasets for the city of Chicago. You will be asked questions that will help you understand the data just like a data scientist would. You will be assessed both on the correctness of your SQL queries and results."
96,Week 4: Course Assignment,4,https://www.coursera.org/learn/sql-data-science,"IBM offers a wide range of technology and consulting services; a broad portfolio of middleware for collaboration, predictive analytics, software development and systems management; and the world's most advanced servers and supercomputers. Utilizing its business consulting, technology and R&D expertise, IBM helps clients become ""smarter"" as the planet becomes more digitally interconnected. IBM invests more than $6 billion a year in R&D, just completing its 21st year of patent leadership. IBM Research has received recognition beyond any commercial technology research organization and is home to 5 Nobel Laureates, 9 US National Medals of Technology, 5 US National Medals of Science, 6 Turing Awards, and 10 Inductees in US Inventors Hall of Fame."
97,Data Science Fundamentals,4,https://www.coursera.org/learn/data-scientists-tools?specialization=data-science-foundations-r,"In this module, we'll help you get up and running with both R and RStudio. Along the way, you'll learn some basics about both and why data scientists use them. "
98,R and RStudio,4,https://www.coursera.org/learn/data-scientists-tools?specialization=data-science-foundations-r,"During this module, you'll learn about version control and why it's so important to data scientists. You'll also learn how to use Git and GitHub to manage version control in data science projects."
99,Version Control and GitHub,4,https://www.coursera.org/learn/data-scientists-tools?specialization=data-science-foundations-r,"During this final module, you'll learn to use R Markdown and get an introduction to three concepts that are incredibly important to every successful data scientist: asking good questions, experimental design, and big data. "
100,"R Markdown, Scientific Thinking, and Big Data ",4,https://www.coursera.org/learn/data-scientists-tools?specialization=data-science-foundations-r,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
101,"Week 1: Background, Getting Started, and Nuts & Bolts",4,https://www.coursera.org/learn/r-programming?specialization=data-science-foundations-r,"Welcome to Week 2 of R Programming. This week, we take the gloves off, and the lectures cover key topics like control structures and functions. We also introduce the first programming assignment for the course, which is due at the end of the week."
102,Week 2: Programming with R,4,https://www.coursera.org/learn/r-programming?specialization=data-science-foundations-r,"We have now entered the third week of R Programming, which also marks the halfway point. The lectures this week cover loop functions and the debugging tools in R. These aspects of R make R useful for both interactive work and writing longer code, and so they are commonly used in practice."
103,Week 3: Loop Functions and Debugging,4,https://www.coursera.org/learn/r-programming?specialization=data-science-foundations-r,"This week covers how to simulate data in R, which serves as the basis for doing simulation studies. We also cover the profiler in R which lets you collect detailed information on how your R functions are running and to identify bottlenecks that can be addressed. The profiler is a key tool in helping you optimize your programs. Finally, we cover the str function, which I personally believe is the most useful function in R."
104,Week 4: Simulation & Profiling,4,https://www.coursera.org/learn/r-programming?specialization=data-science-foundations-r,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
105,Week 1,4,https://www.coursera.org/learn/data-cleaning?specialization=data-science-foundations-r,Welcome to Week 2 of Getting and Cleaning Data! The primary goal is to introduce you to the most common data storage systems and the appropriate tools to extract data from web or from databases like MySQL. 
106,Week 2,4,https://www.coursera.org/learn/data-cleaning?specialization=data-science-foundations-r,"Welcome to Week 3 of Getting and Cleaning Data! This week the lectures will focus on organizing, merging and managing the data you have collected using the lectures from Weeks 1 and 2. "
107,Week 3,4,https://www.coursera.org/learn/data-cleaning?specialization=data-science-foundations-r,Welcome to Week 4 of Getting and Cleaning Data! This week we finish up with lectures on text and date manipulation in R. In this final week we will also focus on peer grading of Course Projects. 
108,Week 4,4,https://www.coursera.org/learn/data-cleaning?specialization=data-science-foundations-r,"The mission of The Johns Hopkins University is to educate its students and cultivate their capacity for life-long learning, to foster independent and original research, and to bring the benefits of discovery to the world."
