,Course Names,Course Length,Course Descriptions,Chapter Names,Chapter Links
34,Soporte de TecnologÃ­as de la InformaciÃ³n de Google Professional Certificate,4,"Este certificado, compuesto por cinco cursos y desarrollado por Google, incluye un innovador plan de estudios diseÃ±ado para prepararte para un cargo de nivel inicial en soporte de tecnologÃ­as de la informaciÃ³n (TI). Comenzar una carrera en TI te brindarÃ¡ la oportunidad de trabajar en una gran variedad de empresas: tanto globales como Google o mÃ¡s pequeÃ±as en tu ciudad. TambiÃ©n te ofrecerÃ¡ la oportunidad de trabajar en una oficina con departamentos de tecnologÃ­as de la informaciÃ³n o de manera 'virtual' o remota para empresas que asÃ­ lo permitan.

Este certificado estÃ¡ dirigido a personas sin conocimiento previo en el campo de tecnologÃ­as de la informaciÃ³n o para personas con algo de conocimiento. Este programa es parte de Crece con Google, una iniciativa de Google para ayudar a crear oportunidades econÃ³micas.

A travÃ©s de una combinaciÃ³n de clases en video, pruebas, laboratorios de prÃ¡ctica y widgets, el programa te presentarÃ¡ el mundo de la soluciÃ³n de problemas y el servicio al cliente, las redes, los sistemas operativos, la administraciÃ³n de sistemas y la seguridad. Sobre la marcha, escucharÃ¡s a Googlers con antecedentes Ãºnicos, cuya base en el soporte de TI les sirviÃ³ como punto de partida para sus carreras.

Dedicando 5 horas a la semana, puedes completar el certificado en aproximadamente seis meses. Este certificado de Soporte de TecnologÃ­as de la InformaciÃ³n de Google estÃ¡ disponible a travÃ©s de la licencia internacional de Creative Commons Attribution 4.0.",Los bits y bytes de las redes informáticas,https://www.coursera.org/learn/redes-informaticas?specialization=soporte-de-tecnologias-de-informacion-google
35,Soporte de TecnologÃ­as de la InformaciÃ³n de Google Professional Certificate,4,"Este certificado, compuesto por cinco cursos y desarrollado por Google, incluye un innovador plan de estudios diseÃ±ado para prepararte para un cargo de nivel inicial en soporte de tecnologÃ­as de la informaciÃ³n (TI). Comenzar una carrera en TI te brindarÃ¡ la oportunidad de trabajar en una gran variedad de empresas: tanto globales como Google o mÃ¡s pequeÃ±as en tu ciudad. TambiÃ©n te ofrecerÃ¡ la oportunidad de trabajar en una oficina con departamentos de tecnologÃ­as de la informaciÃ³n o de manera 'virtual' o remota para empresas que asÃ­ lo permitan.

Este certificado estÃ¡ dirigido a personas sin conocimiento previo en el campo de tecnologÃ­as de la informaciÃ³n o para personas con algo de conocimiento. Este programa es parte de Crece con Google, una iniciativa de Google para ayudar a crear oportunidades econÃ³micas.

A travÃ©s de una combinaciÃ³n de clases en video, pruebas, laboratorios de prÃ¡ctica y widgets, el programa te presentarÃ¡ el mundo de la soluciÃ³n de problemas y el servicio al cliente, las redes, los sistemas operativos, la administraciÃ³n de sistemas y la seguridad. Sobre la marcha, escucharÃ¡s a Googlers con antecedentes Ãºnicos, cuya base en el soporte de TI les sirviÃ³ como punto de partida para sus carreras.

Dedicando 5 horas a la semana, puedes completar el certificado en aproximadamente seis meses. Este certificado de Soporte de TecnologÃ­as de la InformaciÃ³n de Google estÃ¡ disponible a travÃ©s de la licencia internacional de Creative Commons Attribution 4.0.",Sistemas operativos y tú: Convertirse en un usuario avanzado,https://www.coursera.org/learn/sistemas-operativos?specialization=soporte-de-tecnologias-de-informacion-google
36,Soporte de TecnologÃ­as de la InformaciÃ³n de Google Professional Certificate,4,"Este certificado, compuesto por cinco cursos y desarrollado por Google, incluye un innovador plan de estudios diseÃ±ado para prepararte para un cargo de nivel inicial en soporte de tecnologÃ­as de la informaciÃ³n (TI). Comenzar una carrera en TI te brindarÃ¡ la oportunidad de trabajar en una gran variedad de empresas: tanto globales como Google o mÃ¡s pequeÃ±as en tu ciudad. TambiÃ©n te ofrecerÃ¡ la oportunidad de trabajar en una oficina con departamentos de tecnologÃ­as de la informaciÃ³n o de manera 'virtual' o remota para empresas que asÃ­ lo permitan.

Este certificado estÃ¡ dirigido a personas sin conocimiento previo en el campo de tecnologÃ­as de la informaciÃ³n o para personas con algo de conocimiento. Este programa es parte de Crece con Google, una iniciativa de Google para ayudar a crear oportunidades econÃ³micas.

A travÃ©s de una combinaciÃ³n de clases en video, pruebas, laboratorios de prÃ¡ctica y widgets, el programa te presentarÃ¡ el mundo de la soluciÃ³n de problemas y el servicio al cliente, las redes, los sistemas operativos, la administraciÃ³n de sistemas y la seguridad. Sobre la marcha, escucharÃ¡s a Googlers con antecedentes Ãºnicos, cuya base en el soporte de TI les sirviÃ³ como punto de partida para sus carreras.

Dedicando 5 horas a la semana, puedes completar el certificado en aproximadamente seis meses. Este certificado de Soporte de TecnologÃ­as de la InformaciÃ³n de Google estÃ¡ disponible a travÃ©s de la licencia internacional de Creative Commons Attribution 4.0.",Administración de sistemas y servicios de infraestructura de TI,https://www.coursera.org/learn/administracion-de-sistema-y-servicios-de-infraestructura?specialization=soporte-de-tecnologias-de-informacion-google
37,Programming with Google Go Specialization,3,"This specialization introduces the Go programming language from Google and provides learners with an overview of Go's special features. Upon completing the three-course sequence, learners will have gained the knowledge and skills needed to create concise, efficient, and clean applications using Go.",Getting Started with Go,https://www.coursera.org/learn/golang-getting-started
38,Programming with Google Go Specialization,3,"This specialization introduces the Go programming language from Google and provides learners with an overview of Go's special features. Upon completing the three-course sequence, learners will have gained the knowledge and skills needed to create concise, efficient, and clean applications using Go.","Functions, Methods, and Interfaces in Go",https://www.coursera.org/learn/golang-functions-methods
39,Programming with Google Go Specialization,3,"This specialization introduces the Go programming language from Google and provides learners with an overview of Go's special features. Upon completing the three-course sequence, learners will have gained the knowledge and skills needed to create concise, efficient, and clean applications using Go.",Concurrency in Go,https://www.coursera.org/learn/golang-concurrency
40,Data Structures and Algorithms Specialization,4,"This specialization is a mix of theory and practice: you will learn algorithmic techniques for solving various computational problems and will implement about 100 algorithmic coding problems in a programming language of your choice. No other online course in Algorithms even comes close to offering you a wealth of programming challenges that you may face at your next job interview. To prepare you, we invested over 3000 hours into designing our challenges as an alternative to multiple choice questions that you usually find in MOOCs. Sorry, we do not believe in multiple choice questions when it comes to learning algorithms...or anything else in computer science! For each algorithm you develop and implement, we designed multiple tests to check its correctness and running time â you will have to debug your programs without even knowing what these tests are! It may sound difficult, but we believe it is the only way to truly understand how the algorithms work and to master the art of programming. The specialization contains two real-world projects: Big Networks and Genome Assembly. You will analyze both road networks and social networks and will learn how to compute the shortest route between New York and San Francisco (1000 times faster than the standard shortest path algorithms!) Afterwards, you will learn how to assemble genomes from millions of short fragments of DNA and how assembly algorithms fuel recent developments in personalized medicine.",Algorithmic Toolbox,https://www.coursera.org/learn/algorithmic-toolbox?specialization=data-structures-algorithms
41,Data Structures and Algorithms Specialization,4,"This specialization is a mix of theory and practice: you will learn algorithmic techniques for solving various computational problems and will implement about 100 algorithmic coding problems in a programming language of your choice. No other online course in Algorithms even comes close to offering you a wealth of programming challenges that you may face at your next job interview. To prepare you, we invested over 3000 hours into designing our challenges as an alternative to multiple choice questions that you usually find in MOOCs. Sorry, we do not believe in multiple choice questions when it comes to learning algorithms...or anything else in computer science! For each algorithm you develop and implement, we designed multiple tests to check its correctness and running time â you will have to debug your programs without even knowing what these tests are! It may sound difficult, but we believe it is the only way to truly understand how the algorithms work and to master the art of programming. The specialization contains two real-world projects: Big Networks and Genome Assembly. You will analyze both road networks and social networks and will learn how to compute the shortest route between New York and San Francisco (1000 times faster than the standard shortest path algorithms!) Afterwards, you will learn how to assemble genomes from millions of short fragments of DNA and how assembly algorithms fuel recent developments in personalized medicine.",Data Structures,https://www.coursera.org/learn/data-structures?specialization=data-structures-algorithms
42,Data Structures and Algorithms Specialization,4,"This specialization is a mix of theory and practice: you will learn algorithmic techniques for solving various computational problems and will implement about 100 algorithmic coding problems in a programming language of your choice. No other online course in Algorithms even comes close to offering you a wealth of programming challenges that you may face at your next job interview. To prepare you, we invested over 3000 hours into designing our challenges as an alternative to multiple choice questions that you usually find in MOOCs. Sorry, we do not believe in multiple choice questions when it comes to learning algorithms...or anything else in computer science! For each algorithm you develop and implement, we designed multiple tests to check its correctness and running time â you will have to debug your programs without even knowing what these tests are! It may sound difficult, but we believe it is the only way to truly understand how the algorithms work and to master the art of programming. The specialization contains two real-world projects: Big Networks and Genome Assembly. You will analyze both road networks and social networks and will learn how to compute the shortest route between New York and San Francisco (1000 times faster than the standard shortest path algorithms!) Afterwards, you will learn how to assemble genomes from millions of short fragments of DNA and how assembly algorithms fuel recent developments in personalized medicine.",Algorithms on Graphs,https://www.coursera.org/learn/algorithms-on-graphs?specialization=data-structures-algorithms
43,Data Structures and Algorithms Specialization,4,"This specialization is a mix of theory and practice: you will learn algorithmic techniques for solving various computational problems and will implement about 100 algorithmic coding problems in a programming language of your choice. No other online course in Algorithms even comes close to offering you a wealth of programming challenges that you may face at your next job interview. To prepare you, we invested over 3000 hours into designing our challenges as an alternative to multiple choice questions that you usually find in MOOCs. Sorry, we do not believe in multiple choice questions when it comes to learning algorithms...or anything else in computer science! For each algorithm you develop and implement, we designed multiple tests to check its correctness and running time â you will have to debug your programs without even knowing what these tests are! It may sound difficult, but we believe it is the only way to truly understand how the algorithms work and to master the art of programming. The specialization contains two real-world projects: Big Networks and Genome Assembly. You will analyze both road networks and social networks and will learn how to compute the shortest route between New York and San Francisco (1000 times faster than the standard shortest path algorithms!) Afterwards, you will learn how to assemble genomes from millions of short fragments of DNA and how assembly algorithms fuel recent developments in personalized medicine.",Algorithms on Strings,https://www.coursera.org/learn/algorithms-on-strings?specialization=data-structures-algorithms
44,Desarrollo de aplicaciones mÃ³viles con Android Specialization,4,"Desarrolla aplicaciones mÃ³viles usando Android Studio. Construye tus proyectos de forma profesional con todas las mÃ©tricas de diseÃ±o de Material Design y las mejores prÃ¡cticas de programaciÃ³n en java. Llega a millones de usuarios subiendo tus apps a Google Play y

Â¡ConviÃ©rtete en un desarrollador de aplicaciones mÃ³viles profesional!",Programando con Java para aplicaciones Android,https://www.coursera.org/learn/programandoconjava?specialization=programacion-android
45,Desarrollo de aplicaciones mÃ³viles con Android Specialization,4,"Desarrolla aplicaciones mÃ³viles usando Android Studio. Construye tus proyectos de forma profesional con todas las mÃ©tricas de diseÃ±o de Material Design y las mejores prÃ¡cticas de programaciÃ³n en java. Llega a millones de usuarios subiendo tus apps a Google Play y

Â¡ConviÃ©rtete en un desarrollador de aplicaciones mÃ³viles profesional!",Fundamentos de Android,https://www.coursera.org/learn/fundamentos?specialization=programacion-android
46,Desarrollo de aplicaciones mÃ³viles con Android Specialization,4,"Desarrolla aplicaciones mÃ³viles usando Android Studio. Construye tus proyectos de forma profesional con todas las mÃ©tricas de diseÃ±o de Material Design y las mejores prÃ¡cticas de programaciÃ³n en java. Llega a millones de usuarios subiendo tus apps a Google Play y

Â¡ConviÃ©rtete en un desarrollador de aplicaciones mÃ³viles profesional!",Desarrollo de aplicaciones con Android,https://www.coursera.org/learn/desarrollo-de-aplicaciones?specialization=programacion-android
47,Desarrollo de aplicaciones mÃ³viles con Android Specialization,4,"Desarrolla aplicaciones mÃ³viles usando Android Studio. Construye tus proyectos de forma profesional con todas las mÃ©tricas de diseÃ±o de Material Design y las mejores prÃ¡cticas de programaciÃ³n en java. Llega a millones de usuarios subiendo tus apps a Google Play y

Â¡ConviÃ©rtete en un desarrollador de aplicaciones mÃ³viles profesional!",Desarrollo de aplicaciones avanzadas con Android,https://www.coursera.org/learn/aplicaciones-android?specialization=programacion-android
48,Learn to Teach Java Specialization,4,"Learn to teach introductory Java -- with a focus on the new Advanced Placement Computer Science A curriculum. Preview the CS Awesome curriculum with overview videos to help you prepare for class efficiently. Learn teaching tips and access supporting materials from an expert in CS education with 15+ years experience including advice on teaching debugging, code tracing (for answering multiple choice questions) and problem solving patterns. Complete activities specifically designed for teachers and create materials you can use in your classroom.","Learn to Teach Java:  Sequences, Primitive Types and Using Objects",https://www.coursera.org/learn/teach-java-sequences-primitive-types-object?specialization=teach-java
49,Learn to Teach Java Specialization,4,"Learn to teach introductory Java -- with a focus on the new Advanced Placement Computer Science A curriculum. Preview the CS Awesome curriculum with overview videos to help you prepare for class efficiently. Learn teaching tips and access supporting materials from an expert in CS education with 15+ years experience including advice on teaching debugging, code tracing (for answering multiple choice questions) and problem solving patterns. Complete activities specifically designed for teachers and create materials you can use in your classroom.","Learn to Teach Java:   Boolean Expressions, If Statements, and Iteration",https://www.coursera.org/learn/teach-java-boolean-expressions-if-statements-iteration?specialization=teach-java
50,Learn to Teach Java Specialization,4,"Learn to teach introductory Java -- with a focus on the new Advanced Placement Computer Science A curriculum. Preview the CS Awesome curriculum with overview videos to help you prepare for class efficiently. Learn teaching tips and access supporting materials from an expert in CS education with 15+ years experience including advice on teaching debugging, code tracing (for answering multiple choice questions) and problem solving patterns. Complete activities specifically designed for teachers and create materials you can use in your classroom.",Learn to Teach Java:  Writing Classes and Arrays,https://www.coursera.org/learn/teach-java-classes-arrays?specialization=teach-java
51,Learn to Teach Java Specialization,4,"Learn to teach introductory Java -- with a focus on the new Advanced Placement Computer Science A curriculum. Preview the CS Awesome curriculum with overview videos to help you prepare for class efficiently. Learn teaching tips and access supporting materials from an expert in CS education with 15+ years experience including advice on teaching debugging, code tracing (for answering multiple choice questions) and problem solving patterns. Complete activities specifically designed for teachers and create materials you can use in your classroom.",Learn to Teach Java:  ArrayLists and 2D Arrays,https://www.coursera.org/learn/teach-java-arraylist-2d-arrays?specialization=teach-java
52,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Programming for Everybody (Getting Started with Python),https://www.coursera.org/learn/python?specialization=python
53,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Python Data Structures,https://www.coursera.org/learn/python-data?specialization=python
54,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Using Python to Access Web Data,https://www.coursera.org/learn/python-network-data?specialization=python
55,Python for Everybody Specialization,4,"This Specialization builds on the success of the Python for Everybody course and will introduce fundamental programming concepts including data structures, networked application program interfaces, and databases, using the Python programming language. In the Capstone Project, youâll use the technologies learned throughout the Specialization to design and create your own applications for data retrieval, processing, and visualization.",Using Databases with Python,https://www.coursera.org/learn/python-databases?specialization=python
56,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Google Cloud Platform Fundamentals: Core Infrastructure,https://www.coursera.org/learn/gcp-fundamentals?specialization=cloud-engineering-gcp
57,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Foundation,https://www.coursera.org/learn/gcp-infrastructure-foundation?specialization=cloud-engineering-gcp
58,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Essential Google Cloud Infrastructure: Core Services,https://www.coursera.org/learn/gcp-infrastructure-core-services?specialization=cloud-engineering-gcp
59,Cloud Engineering with Google Cloud Professional Certificate,4,"This program provides the skills you need to advance your career as a cloud engineer and recommends training to support your preparation for the industry-recognized Google Cloud Associate Cloud Engineer.You'll also have the opportunity to practice key job skills, such as setting up a cloud environment and configuring and deploying a solution in the cloud.

Upon successful completion of this program, you will earn a certificate of completion to share with your professional network and potential employers.

If you would like to become Google Cloud certified and demonstrate your proficiency in using the Google Cloud Console and the command-line interface to perform common platform-based tasks to maintain one or more deployed solutions that leverage Google-managed or self-managed services on Google Cloud, you will need to register for, and pass the official Google Cloud certification exam. You can find more details on how to register and additional resources to support your preparation at cloud.google.com/certification.",Elastic Google Cloud Infrastructure: Scaling and Automation,https://www.coursera.org/learn/gcp-infrastructure-scaling-automation?specialization=cloud-engineering-gcp
60,Python 3 Programming Specialization,4,"This specialization teaches the fundamentals of programming in Python 3. We will begin at the beginning, with variables, conditionals, and loops, and get to some intermediate material like keyword parameters, list comprehensions, lambda expressions, and class inheritance.

You will have lots of opportunities to practice. You will also learn ways to reason about program execution, so that it is no longer mysterious and you are able to debug programs when they donât work.

By the end of the specialization, youâll be writing programs that query Internet APIs for data and extract useful information from them. And youâll be able to learn to use new modules and APIs on your own by reading the documentation. That will give you a great launch toward being an independent Python programmer.

This specialization is a good next step for you if you have completed Python for Everybody but want a more in-depth treatment of Python fundamentals and more practice, so that you can proceed with confidence to specializations like Applied Data Science with Python.

But it is also appropriate as a first set of courses in Python if you are already familiar with some other programming language, or if you are up for the challenge of diving in head-first.",Python Basics,https://www.coursera.org/learn/python-basics?specialization=python-3-programming
61,Python 3 Programming Specialization,4,"This specialization teaches the fundamentals of programming in Python 3. We will begin at the beginning, with variables, conditionals, and loops, and get to some intermediate material like keyword parameters, list comprehensions, lambda expressions, and class inheritance.

You will have lots of opportunities to practice. You will also learn ways to reason about program execution, so that it is no longer mysterious and you are able to debug programs when they donât work.

By the end of the specialization, youâll be writing programs that query Internet APIs for data and extract useful information from them. And youâll be able to learn to use new modules and APIs on your own by reading the documentation. That will give you a great launch toward being an independent Python programmer.

This specialization is a good next step for you if you have completed Python for Everybody but want a more in-depth treatment of Python fundamentals and more practice, so that you can proceed with confidence to specializations like Applied Data Science with Python.

But it is also appropriate as a first set of courses in Python if you are already familiar with some other programming language, or if you are up for the challenge of diving in head-first.","Python Functions, Files, and Dictionaries",https://www.coursera.org/learn/python-functions-files-dictionaries?specialization=python-3-programming
62,Python 3 Programming Specialization,4,"This specialization teaches the fundamentals of programming in Python 3. We will begin at the beginning, with variables, conditionals, and loops, and get to some intermediate material like keyword parameters, list comprehensions, lambda expressions, and class inheritance.

You will have lots of opportunities to practice. You will also learn ways to reason about program execution, so that it is no longer mysterious and you are able to debug programs when they donât work.

By the end of the specialization, youâll be writing programs that query Internet APIs for data and extract useful information from them. And youâll be able to learn to use new modules and APIs on your own by reading the documentation. That will give you a great launch toward being an independent Python programmer.

This specialization is a good next step for you if you have completed Python for Everybody but want a more in-depth treatment of Python fundamentals and more practice, so that you can proceed with confidence to specializations like Applied Data Science with Python.

But it is also appropriate as a first set of courses in Python if you are already familiar with some other programming language, or if you are up for the challenge of diving in head-first.",Data Collection and Processing with Python,https://www.coursera.org/learn/data-collection-processing-python?specialization=python-3-programming
63,Python 3 Programming Specialization,4,"This specialization teaches the fundamentals of programming in Python 3. We will begin at the beginning, with variables, conditionals, and loops, and get to some intermediate material like keyword parameters, list comprehensions, lambda expressions, and class inheritance.

You will have lots of opportunities to practice. You will also learn ways to reason about program execution, so that it is no longer mysterious and you are able to debug programs when they donât work.

By the end of the specialization, youâll be writing programs that query Internet APIs for data and extract useful information from them. And youâll be able to learn to use new modules and APIs on your own by reading the documentation. That will give you a great launch toward being an independent Python programmer.

This specialization is a good next step for you if you have completed Python for Everybody but want a more in-depth treatment of Python fundamentals and more practice, so that you can proceed with confidence to specializations like Applied Data Science with Python.

But it is also appropriate as a first set of courses in Python if you are already familiar with some other programming language, or if you are up for the challenge of diving in head-first.",Python Classes and Inheritance,https://www.coursera.org/learn/python-classes-inheritance?specialization=python-3-programming
64,Web Design for Everybody: Basics of Web Development & Coding Specialization,4,"This Specialization covers how to write syntactically correct HTML5 and CSS3, and how to create interactive web experiences with JavaScript. Mastering this range of technologies will allow you to develop high quality web sites that, work seamlessly on mobile, tablet, and large screen browsers accessible. During the capstone you will develop a professional-quality web portfolio demonstrating your growth as a web developer and your knowledge of accessible web design. This will include your ability to design and implement a responsive site that utilizes tools to create a site that is accessible to a wide audience, including those with visual, audial, physical, and cognitive impairments.",Introduction to HTML5,https://www.coursera.org/learn/html?specialization=web-design
65,Web Design for Everybody: Basics of Web Development & Coding Specialization,4,"This Specialization covers how to write syntactically correct HTML5 and CSS3, and how to create interactive web experiences with JavaScript. Mastering this range of technologies will allow you to develop high quality web sites that, work seamlessly on mobile, tablet, and large screen browsers accessible. During the capstone you will develop a professional-quality web portfolio demonstrating your growth as a web developer and your knowledge of accessible web design. This will include your ability to design and implement a responsive site that utilizes tools to create a site that is accessible to a wide audience, including those with visual, audial, physical, and cognitive impairments.",Introduction to CSS3,https://www.coursera.org/learn/introcss?specialization=web-design
66,Web Design for Everybody: Basics of Web Development & Coding Specialization,4,"This Specialization covers how to write syntactically correct HTML5 and CSS3, and how to create interactive web experiences with JavaScript. Mastering this range of technologies will allow you to develop high quality web sites that, work seamlessly on mobile, tablet, and large screen browsers accessible. During the capstone you will develop a professional-quality web portfolio demonstrating your growth as a web developer and your knowledge of accessible web design. This will include your ability to design and implement a responsive site that utilizes tools to create a site that is accessible to a wide audience, including those with visual, audial, physical, and cognitive impairments.",Interactivity with JavaScript,https://www.coursera.org/learn/javascript?specialization=web-design
67,Web Design for Everybody: Basics of Web Development & Coding Specialization,4,"This Specialization covers how to write syntactically correct HTML5 and CSS3, and how to create interactive web experiences with JavaScript. Mastering this range of technologies will allow you to develop high quality web sites that, work seamlessly on mobile, tablet, and large screen browsers accessible. During the capstone you will develop a professional-quality web portfolio demonstrating your growth as a web developer and your knowledge of accessible web design. This will include your ability to design and implement a responsive site that utilizes tools to create a site that is accessible to a wide audience, including those with visual, audial, physical, and cognitive impairments.",Advanced Styling with Responsive Design,https://www.coursera.org/learn/responsivedesign?specialization=web-design
68,Full-Stack Web Development with React Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.

The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and React. Youâll also learn to create hybrid mobile applications, using React Native. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the React course be completed before proceeding with the React Native course.",Front-End Web UI Frameworks and Tools: Bootstrap 4,https://www.coursera.org/learn/bootstrap-4
69,Full-Stack Web Development with React Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.

The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and React. Youâll also learn to create hybrid mobile applications, using React Native. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the React course be completed before proceeding with the React Native course.",Front-End Web Development with React,https://www.coursera.org/learn/front-end-react
70,Full-Stack Web Development with React Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.

The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and React. Youâll also learn to create hybrid mobile applications, using React Native. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the React course be completed before proceeding with the React Native course.",Multiplatform Mobile App Development with React Native,https://www.coursera.org/learn/react-native
71,Full-Stack Web Development with React Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.

The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and React. Youâll also learn to create hybrid mobile applications, using React Native. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the React course be completed before proceeding with the React Native course.","Server-side Development with NodeJS, Express and MongoDB",https://www.coursera.org/learn/server-side-nodejs
72,Full Stack Web and Multiplatform Mobile App Development Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and Angular. Youâll also learn to create hybrid mobile applications, using the Ionic framework, Cordova and NativeScript. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the Angular course be completed before proceeding with the Ionic and Cordova and/or the NativeScript course.",Front-End Web UI Frameworks and Tools: Bootstrap 4,https://www.coursera.org/learn/bootstrap-4?specialization=full-stack-mobile-app-development
73,Full Stack Web and Multiplatform Mobile App Development Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and Angular. Youâll also learn to create hybrid mobile applications, using the Ionic framework, Cordova and NativeScript. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the Angular course be completed before proceeding with the Ionic and Cordova and/or the NativeScript course.",Front-End JavaScript Frameworks: Angular,https://www.coursera.org/learn/angular?specialization=full-stack-mobile-app-development
74,Full Stack Web and Multiplatform Mobile App Development Specialization,4,"Learn front-end and hybrid mobile development, with server-side support, for implementing a multi-platform solution.The first two courses in this Specialization cover front-end frameworks: Bootstrap 4 and Angular. Youâll also learn to create hybrid mobile applications, using the Ionic framework, Cordova and NativeScript. On the server side, youâll learn to implement NoSQL databases using MongoDB, work within a Node.js environment and Express framework, and communicate to the client side through a RESTful API. Learners enrolling in this Specialization are expected to have prior working knowledge of HTML, CSS and JavaScript.

Ideally learners should complete the courses in the specified sequence. It is strongly recommended that the Angular course be completed before proceeding with the Ionic and Cordova and/or the NativeScript course.",Multiplatform Mobile App Development with Web Technologies: Ionic and Cordova,https://www.coursera.org/learn/ionic-cordova?specialization=full-stack-mobile-app-development
