,Section Names,Section Length,Chapter Links,Section Descriptions
11,Designing a Big Data Management System for an Online Game,6,https://www.coursera.org/learn/big-data-management?specialization=big-data,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
12,Welcome to Big Data Integration and Processing,7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,This module covers the various aspects of data retrieval and relational querying. You will also be introduced to the Postgres database. 
13,Retrieving Big Data (Part 1),7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,"This module covers the various aspects of data retrieval for NoSQL data, as well as data aggregation and working with data frames. You will be introduced to MongoDB and Aerospike, and you will learn how to use Pandas to retrieve data from them."
14,Retrieving Big Data (Part 2),7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,"In this module you will be introduced to data integration tools including Splunk and Datameer, and you will gain some practical insight into how information integration processes are carried out. "
15,Big Data Integration,7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,This module introduces Learners to big data pipelines and workflows as well as processing and analysis of big data using Apache Spark. 
16,Processing Big Data,7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,"In this module, you will go deeper into big data processing by learning the inner workings of the Spark Core. You will be introduced to two key tools in the Spark toolkit: Spark MLlib and GraphX. "
17,Big Data Analytics using Spark,7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,In this module you will get some practical hands-on experience applying what you learned about Spark and MongoDB to analyze Twitter data. 
18,Learn By Doing: Putting MongoDB and Spark to Work,7,https://www.coursera.org/learn/big-data-integration-processing?specialization=big-data,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
19,Welcome,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
20,Introduction to Machine Learning with Big Data,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
21,Data Exploration,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
22,Data Preparation,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
23,Classification,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
24,Evaluation of Machine Learning Models,7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,
25,"Regression, Cluster Analysis, and Association Analysis",7,https://www.coursera.org/learn/big-data-machine-learning?specialization=big-data,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
26,Welcome to Graph Analytics,5,https://www.coursera.org/learn/big-data-graph-analytics,"Welcome! This week we will get a first exposure to graphs and their use in everyday life.  By the end of the module you will be able to create a graph applying core mathematical properties of graphs, and identify the kinds of analysis questions one might be able to ask of such a graph.  We hope the you will be inspired as to how graphical representations might enable you to answer new Big Data problems!"
27,Introduction to Graphs,5,https://www.coursera.org/learn/big-data-graph-analytics,
28,Graph Analytics,5,https://www.coursera.org/learn/big-data-graph-analytics,"Welcome to the 4th module in the Graph Analytics course. Last week, we got a glimpse of a number of graph properties and why they are important. This week we will use those properties for analyzing graphs using a free and powerful graph analytics tool called Neo4j. We will demonstrate how to use Cypher, the query language of Neo4j, to perform a wide range of analyses on a variety of graph networks. "
29,Graph Analytics Techniques,5,https://www.coursera.org/learn/big-data-graph-analytics,In the last two modules we have learned about graph analytics and graph data management. This week we will study how they come together. There are programming models and software frameworks created specifically for graph analytics.  In this module we'll give an introductory tour of these models and frameworks.  We will learn to implement what you learned in Week 2 and build on it using GraphX and Giraph.   
30,Computing Platforms for Graph Analytics,5,https://www.coursera.org/learn/big-data-graph-analytics,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
31,Simulating Big Data for an Online Game,7,https://www.coursera.org/learn/big-data-project,"Next, we begin working with the simulated game data by exploring and preparing the data for ingestion into big data analytics applications."
32,"Acquiring, Exploring, and Preparing the Data",7,https://www.coursera.org/learn/big-data-project,This week we do some data classification using KNIME. 
33,Data Classification with KNIME,7,https://www.coursera.org/learn/big-data-project,This week we do some clustering with Spark. 
34,Clustering with Spark,7,https://www.coursera.org/learn/big-data-project,This week we apply what we learned from the 'Graph Analytics With Big Data' course to simulated chat data from Catch the Pink Flamingos using Neo4j. We analyze player chat behavior to find ways of improving the game. 
35,Graph Analytics of Simulated Chat Data With Neo4j,7,https://www.coursera.org/learn/big-data-project,
36,Reporting and Presenting Your Work,7,https://www.coursera.org/learn/big-data-project,
37,Final Submission,7,https://www.coursera.org/learn/big-data-project,"UC San Diego is an academic powerhouse and economic engine, recognized as one of the top 10 public universities by U.S. News and World Report. Innovation is central to who we are and what we do. Here, students learn that knowledge isn't just acquired in the classroom—life is their laboratory."
38,INTRODUCCIÓN,5,https://www.coursera.org/learn/impacto-datos-masivos?specialization=big-data-introduccion,"La digitalización, la informática e Internet han producido lo que se puede denominar una revolución en la acumulación y utilización de datos. Actualmente podemos almacenar y conservar más datos que nunca antes en la historia, y podemos estudiarlos y analizarlos para tomar decisiones y mejorar procesos. Esta nueva capacidad tiene un enorme impacto en todos los ámbitos de la vida social. <br><br> En este módulo exploraremos el crecimiento continuo de datos, analizaremos su impacto potencial en muchos campos de la actividad humana, y nos preguntaremos por los retos y desafíos que suponen en todos los órdenes de la vida social. <br><br><i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
39,Módulo 1: Los datos masivos en la vida cotidiana el siglo XXI,5,https://www.coursera.org/learn/impacto-datos-masivos?specialization=big-data-introduccion,"Un modelo de procesamiento de datos incluye las fases de adquisición y registro, extracción, limpieza y metadatado, integración, agregación y representación, análisis y modelización, visualización e interpretación, aplicación y toma de decisiones (puesta en valor). <br><br>En este módulo profundizaremos algo más en el impacto de los datos masivos en la sociedad actual y nos introduciremos en el procesamiento de datos masivos siguiendo una metodología completa, desde el problema de negocio hasta la puesta en valor de la solución analítica.Como siempre, <br><br><i>Como siempre, visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
40,MÓDULO 2: MODELO DE PROCESAMIENTO Y UTILIZACIÓN DE DATOS,5,https://www.coursera.org/learn/impacto-datos-masivos?specialization=big-data-introduccion,"Los datos masivos se utilizan en muchas y diversas áreas de la actividad humana: en ciencia, en educación,  en las actividades productivas,  en el comercio, en la administración pública y empresarial, en la política, en el cuidado de la salud, etc. Todo ello presenta aspectos positivos, pero también  riesgos considerables.<br><br>En este módulo veremos 5 casos de aplicación del Big Data a sectores tan imbricados en la vida cotidiana como el ""retail"", seguros, banca, telecomunicaciones y transportes., para posteriormente conocer las opiniones de tres expertos sobre el impacto de estos grandes volúmenes de datos en los medios de comunicación, en las ciencias sociales, y en la investigación científica.<br><br><i>Al ser un tema tan aplicado, en este módulo hemos incluído 5 temas de discusión en el foro para que compartas tus conocimientos con el resto de compañeros. En justa compensación, hemos preparado un cuestionario más corto. Visualiza los vídeos, completa el cuestionario, y colabora en los temas de discusión que hemos planteado.</i>"
41,MÓDULO 3: ¿PARA QUÉ SE UTILIZAN ESTOS GRANDES CONJUNTOS DE DATOS?,5,https://www.coursera.org/learn/impacto-datos-masivos?specialization=big-data-introduccion,"La cantidad de datos que podemos adquirir y conservar en la actualidad supera con creces las posibilidades de gestión humana y de los ordenadores convencionales. Han surgido pues, nuevas maquinarias y sistemas de procesamiento de datos que evolucionan continuamente. Se requieren, también, nuevas infraestructuras y nuevos sistemas de compartición y distribución.<br><br>En este módulo estudiaremos las principales tecnologías e infraestructuras Big Data, el sistema Hadoop y otros similares, estudiando sus características y prestaciones más relevantes. Estas herramientas se tratarán con más profundidad y se trabajarán en casos prácticos en los cursos siguientes de la Especializanción en Big Data.<br><br><i>Como es habitual, visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
42,MÓDULO 4: TECNOLOGÍAS E INFRAESTRUCTURAS,5,https://www.coursera.org/learn/impacto-datos-masivos?specialization=big-data-introduccion,"The Universitat Autònoma de Barcelona (UAB) is a public university located in the metropolitan area of Barcelona. International in its outlook, it is fully consolidated within its local surroundings, and offers quality education in close association with research activity, the transfer of scientific, technological, cultural and educational knowledge, the promotion of its human potential and the responsible management of available resources. The UAB currently offers 81 degrees, 130 official Master Programmes and 183 UAB-specific Masters Degrees. In addition, it offers 174 lifelong learning programmes and 65 PhD Programmes, 27 of which have been distinguished through Quality Awards. The UAB has a total of over 3,500 teaching and research staff, over 2,000 administrative staff and over 40,000 students."
43,INTRODUCCIÓN,6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"A lo largo de estos cursos vamos a trabajar con un conjunto de herramientas contenidas en la máquina virtual Cloudera. En este apartado te explicamos cómo descargar e instalar dicha máquina virtual en tu ordenador. <br><br>La MV-Cloudera requiere disponer de un equipo con las siguientes características: (1)  máquina de 64 bits, (2) mínimo 6G de memoria (recomendable 8G), y (3) 20G disponibles en disco.<br><br> <i><b>Ten en cuenta que bajar e instalar la máquina virtual te llevará tiempo dado el tamaño y complejidad de la misma</i></b>"
44,LA MÁQUINA VIRTUAL,6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"En este módulo se van a introducir los conceptos básicos sobre el uso de Apache Hadoop y su utilización para plantear análisis de grandes conjuntos de datos. Se van a presentar las herramientas principales y la arquitectura del sistema.<br><br><i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, realiza el ejercicio práctico sobre Hadoop y HDFS, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
45,MÓDULO 1 - Introducción al ecosistema Apache Hadoop,6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"En este módulo se introducen conceptos básicos sobre la naturaleza de los datos a tratar y de qué forma los sistemas NoSQL se diferencian de las bases de datos relacionales. Se presenta el teorema CAP y se muestra su importancia en el contexto de los sistemas distribuidos. Finalmente, se muestran una serie de sistemas junto con su uso en la industria actual. <br><br><i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
46,"MÓDULO 2 - Tecnologías SQL y NoSQL. Consistencia, fiabilidad y escalabilidad",6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"En este módulo se presentan los desafíos que hay que resolver a la hora de incorporar datos a los sistemas NoSQL  y una breve introducción a las herramientas asociadas al ecosistema Hadoop más importantes. <br><br><i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, realiza el ejercicio práctico sobre Apache Scoop,  y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
47,MÓDULO 3 - Adquisición de datos,6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"En este módulo se presenta el análisis industrial de grandes volúmenes de datos y se introducen una serie de herramientas y sistemas de segunda generación dedicados a resolver necesidades específicas de la industria.<br><br><i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, realiza los ejercicios prácticos sobre Apache Hive y Sparck, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
48,MÓDULO 4 - Herramientas para el análisis de datos industrial,6,https://www.coursera.org/learn/adquisicion-almacenamiento-de-datos?specialization=big-data-introduccion,"The Universitat Autònoma de Barcelona (UAB) is a public university located in the metropolitan area of Barcelona. International in its outlook, it is fully consolidated within its local surroundings, and offers quality education in close association with research activity, the transfer of scientific, technological, cultural and educational knowledge, the promotion of its human potential and the responsible management of available resources. The UAB currently offers 81 degrees, 130 official Master Programmes and 183 UAB-specific Masters Degrees. In addition, it offers 174 lifelong learning programmes and 65 PhD Programmes, 27 of which have been distinguished through Quality Awards. The UAB has a total of over 3,500 teaching and research staff, over 2,000 administrative staff and over 40,000 students."
49,INTRODUCCIÓN,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"<b>ATENCIÓN: Si ya te instalaste la máquina virtual en el curso anterior de la Especialización no es necesario que vuelvas a hacerlo. En caso contrario, sigue leyendo.</b><br><br>Los ejercicios y sesiones prácticas pretenden mostrar un caso práctico de procesamiento y análisis de datos en el contexto de Big Data. En este sentido, será necesario trabajar con una máquina virtual que ya trae configuradas e instaladas una serie de componentes habituales al manejar Big Data. En este apartado te explicamos cómo descargar e instalar la máquina virtual Cloudera en tu ordenador. La MV-Cloudera requiere disponer de un equipo con las siguientes características: (1) máquina de 64 bits, (2) mínimo 6G de memoria (recomendable 8G), y (3) 20G disponibles en disco.<br><br> <i><b>Ten en cuenta que bajar e instalar la máquina virtual te llevará tiempo dado el tamaño y complejidad de la misma</i></b>"
50,LA MÁQUINA VIRTUAL,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"Para poder seguir la parte aplicada del curso, responder a los cuestionarios y trabajar con las herramientas que te explicamos, necesitarás acceder a una serie de ficheros de código, así como las bases de datos de trabajo, que hemos recopilado y comprimido. Verás que algunos vídeos llevan un código entre paréntesis que coincide con el nombre de alguno de estos ficheros. Esto significa que en el vídeo correspondiente se trabaja con dicho fichero. <br><br>A continuación te explicamos como incorporarlos en la máquina virtual."
51,MATERIAL DE PRÁCTICAS Y FICHEROS DE TRABAJO,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"Durante la primera semana del curso se introducen el curso y las herramientas que se emplearán. Además también se presentan las tareas relacionadas con el Análisis Exploratorio de Datos. Cada pocos temas tratados en los vídeos encontrarás un pequeño custionario de 5 preguntas. <br><br><i>Visualiza los vídeos, contesta los cuestionarios tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
52,MÓDULO 1 - Análisis Exploratorio de Datos,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"En el módulo 2 del curso se introducen conceptos de modelización generales (calibración y validación) y en particular los modelos de regresión lineal y regresión logística. Desde la perspectiva de Big Data, se incluyen aspectos relacionados con la regularización de los modelos para su simplificación. <br><br><i>Como en el módulo anterior, visualiza los vídeos, contesta los cuestionarios tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
53,MÓDULO 2 - MODELOS DE REGRESIÓN,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"En el módulo 3 del curso se introduce la família de modelos basada en árboles (clasificación, regresión, bosques) y aspectos generales sobre la incertidumbre y el sobreajuste. Después de cada tema, o de unos pocos temas, encontrarás un cuestionario para comprobar tu nivel de comprensión de los mismos.<br><br><i>Visualiza los vídeos, contesta los cuestionarios tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
54,MÓDULO 3 - ÁRBOLES DE REGRESIÓN Y CLASIFICACIÓN,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"En el módulo 4 del curso se introduce la família de modelos basada en redes neuronales así como se introducen las técnicas básicas no supervisadas, tanto de clasificación automática como de reducción de la dimensionalidad. En este módulo, además de los cuestionarios convencionales, tendrás que realizar un trabajo práctico en el que trabajarás las técnicas aprendidas hasta el momento.<br><br><i>Visualiza los vídeos, contesta los cuestionarios tantas veces como quieras, realiza el ejercicios práctico, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
55,MÓDULO 4 - REDES NEURONALES Y TÉCNICAS NO SUPERVISADAS,7,https://www.coursera.org/learn/big-data-procesamiento-analisis?specialization=big-data-introduccion,"The Universitat Autònoma de Barcelona (UAB) is a public university located in the metropolitan area of Barcelona. International in its outlook, it is fully consolidated within its local surroundings, and offers quality education in close association with research activity, the transfer of scientific, technological, cultural and educational knowledge, the promotion of its human potential and the responsible management of available resources. The UAB currently offers 81 degrees, 130 official Master Programmes and 183 UAB-specific Masters Degrees. In addition, it offers 174 lifelong learning programmes and 65 PhD Programmes, 27 of which have been distinguished through Quality Awards. The UAB has a total of over 3,500 teaching and research staff, over 2,000 administrative staff and over 40,000 students."
56,INTRODUCCIÓN,5,https://www.coursera.org/learn/big-data-visualizacion-datos?specialization=big-data-introduccion,"En este módulo fijamos las bases para entender por qué es importante la visualización de datos en la actualidad. Hablaremos de la Sociedad de la Información y de cómo el diseño forma parte emergente de esta sociedad. Analizaremos y describiremos los fundamentos del diseño gráfico. También  repasaremos históricamente la evolución de las visualizaciones de datos más relevantes. Finalmente, propondremos una clasificación de infografias y visualizaciones de datos.<i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i> "
57,MÓDULO 1: Contexto para la Visualización de Datos hoy,5,https://www.coursera.org/learn/big-data-visualizacion-datos?specialization=big-data-introduccion,"En este módulo exploraremos herramientas de análisis  y visualización de datos de tipología diversa: explorativa como R o D3, o otras  de marcado carácter explicativo/ narrativo.<i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
58,MÓDULO 2: Herramientas de análisis y visualización de datos,5,https://www.coursera.org/learn/big-data-visualizacion-datos?specialization=big-data-introduccion,"En este módulo se revisará el proceso de creación de una visualización de datos. El proceso que se sigue es (1) formular el problema de negocio, (2) instalar el programa, (3) cargar y preparar los datos y (4) crear diferentes visualizaciones (gráficos, cuadro de mandos e historias de datos) que permiten alcanzar niveles de conocimiento. A lo largo del módulo se trabajará con un conjunto de datos reales y la herramienta Tableau Public que involucra múltiples principios de visualización y está orientada al usuario final.<i>Visualiza los vídeos, accede a los foros para discutir los temas que te parezcan más interesantes y realiza la actividad que será evaluada por tus colegas.</i>"
59,MÓDULO 3: El Proceso de Creación de una Visualización de Datos,5,https://www.coursera.org/learn/big-data-visualizacion-datos?specialization=big-data-introduccion,"En este bloque se presentarán diferentes conceptos y técnicas del ámbito de la visualización para grandes volúmenes de datos, así como ejemplos específicos para la visualización de mapas y estructuras. También se describirán los aspectos clave del uso de visualizaciones como interfaz a los datos y los posibles problemas derivados del uso de visualizaciones, presentando buenas y malas prácticas así como los principales elementos a tener en cuenta.<i>Visualiza los vídeos, contesta el cuestionario tantas veces como quieras, y accede a los foros para discutir los temas que te parezcan más interesantes.</i>"
60,MÓDULO 4: Otros aspectos de la visualización de datos,5,https://www.coursera.org/learn/big-data-visualizacion-datos?specialization=big-data-introduccion,"The Universitat Autònoma de Barcelona (UAB) is a public university located in the metropolitan area of Barcelona. International in its outlook, it is fully consolidated within its local surroundings, and offers quality education in close association with research activity, the transfer of scientific, technological, cultural and educational knowledge, the promotion of its human potential and the responsible management of available resources. The UAB currently offers 81 degrees, 130 official Master Programmes and 183 UAB-specific Masters Degrees. In addition, it offers 174 lifelong learning programmes and 65 PhD Programmes, 27 of which have been distinguished through Quality Awards. The UAB has a total of over 3,500 teaching and research staff, over 2,000 administrative staff and over 40,000 students."
61,INTRODUCCIÓN,7,https://www.coursera.org/learn/big-data-proyecto,"<b>ATENCIÓN: Si ya te instalaste la máquina virtual en el curso anterior de la Especialización no es necesario que vuelvas a hacerlo.</b> En caso contrario, en este apartado te explicamos cómo descargar e instalar dicha máquina virtual en tu ordenador. <br><br>La MV-Cloudera requiere disponer de un equipo con las siguientes características: (1)  máquina de 64 bits, (2) mínimo 6G de memoria (recomendable 8G), y (3) 20G disponibles en disco.<br><br> <i><b>Ten en cuenta que bajar e instalar la máquina virtual te llevará tiempo dado el tamaño y complejidad de la misma</i></b>"
62,LA MÁQUINA VIRTUAL,7,https://www.coursera.org/learn/big-data-proyecto,En esta semana vamos a conocer el proyecto y a hacer una primera exploración de algunos de los datos con los que iremos trabajando. Nos familiarizamos con el contenido de estos ficheros y  haremos el trabajo preliminar para poderlo luego aplicar a grandes volumenes de datos. 
63,MÓDULO 1 - Exploración de datos,7,https://www.coursera.org/learn/big-data-proyecto,"En esta semana aprenderemos a cargar los datos en Hive, construir su modelo de datos y entender la tarea de clasificar una galaxia según su forma."
64,MÓDULO 2 - MODELO DE DATOS,7,https://www.coursera.org/learn/big-data-proyecto,"Esta semana vamos a normalizar un modelo de datos, estudiaremos con profundidad los votos que nos han proporcionado los usuarios y generaremos la información necesaria para construir un clasificador automàtico."
65,MÓDULO 3 - CLASIFICACIÓN,7,https://www.coursera.org/learn/big-data-proyecto,Esta semana introduciremos el dataset de imágenes galácticas y prepararemos dos algoritmos de Inteligencia Artificial para la clasificación automática de galaxias a partir de una imagen. 
66,MÓDULO 4 - MACHINE LEARNING,7,https://www.coursera.org/learn/big-data-proyecto,Es el momento de preparar el informe final con el trabajo realizado hasta ahora. Necesitaréis tener a mano los trabajos realizados las semanas anteriores.
67,MÓDULO 5 - TRABAJO FINAL,7,https://www.coursera.org/learn/big-data-proyecto,"The Universitat Autònoma de Barcelona (UAB) is a public university located in the metropolitan area of Barcelona. International in its outlook, it is fully consolidated within its local surroundings, and offers quality education in close association with research activity, the transfer of scientific, technological, cultural and educational knowledge, the promotion of its human potential and the responsible management of available resources. The UAB currently offers 81 degrees, 130 official Master Programmes and 183 UAB-specific Masters Degrees. In addition, it offers 174 lifelong learning programmes and 65 PhD Programmes, 27 of which have been distinguished through Quality Awards. The UAB has a total of over 3,500 teaching and research staff, over 2,000 administrative staff and over 40,000 students."
68,Data and Databases,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
69,Relational Databases and SQL,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
70,Big Data,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
71,SQL Tools for Big Data Analysis,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,
72,Introduction to the Hands-On Environment,5,https://www.coursera.org/learn/foundations-big-data-analysis-sql,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
73,Orientation to SQL on Big Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
74,SQL SELECT Essentials,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
75,Filtering Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
76,Grouping and Aggregating Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
77,Sorting and Limiting Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,
78,Combining Data,6,https://www.coursera.org/learn/cloudera-big-data-analysis-sql-queries,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
79,Orientation to Data in Clusters and Cloud Storage,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
80,"Defining Databases, Tables, and Columns",5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
81,Data Types and File Types,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,
82,Managing Datasets in Clusters and Cloud Storage,5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,Honors (Optional)
83,Optimizing Hive and Impala (Honors),5,https://www.coursera.org/learn/cloud-storage-big-data-analysis-sql,"At Cloudera, we believe that data can make what is impossible today, possible tomorrow. We empower people to transform complex data into clear and actionable insights. Cloudera delivers an enterprise data cloud for any data, anywhere, from the Edge to AI. Powered by the relentless innovation of the open source community, Cloudera advances digital transformation for the world’s largest enterprises. "
84,Introduction to the Data and Machine Learning on Google Cloud Platform Specialization .,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,In this module you will have an existing Apache SparkML recommendation model that is running on-premise. You will learn about recommendation models and how you can run them in the cloud with Cloud Dataproc and Cloud SQL.
85,Recommending Products using Cloud SQL and Spark,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,"In this module, you will learn the foundations of BigQuery and big data analysis at scale. You will then learn how to build your own custom machine learning model to predict visitor purchases using just SQL with BigQuery ML. "
86,Predict Visitor Purchases with BigQuery ML,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,"In this module you will engineer and build an auto-scaling streaming data pipeline to ingest, process, and visualize data on a dashboard. Before you build your pipeline you'll learn the foundations of message-oriented architecture and pitfalls to avoid when designing and implementing modern data pipelines."
87,Create Streaming Data Pipelines with Cloud Pub/sub and Cloud Dataflow,6,https://www.coursera.org/learn/gcp-big-data-ml-fundamentals?specialization=gcp-data-machine-learning,Don't want to create a custom ML model from scratch? Learn how to leverage and extend pre-built ML models like the Vision API and Cloud AutoML for image classification.
