,Section Names,Section Length,Chapter Links,Section Descriptions
15,Big Data and Prediction Models,4,https://www.coursera.org/learn/accounting-analytics?specialization=business-analytics,"This week, we’ll use big data approaches to try to detect earnings management. Specifically, we're going to use prediction models to try to predict how the financial statements would look if there were no manipulation by the manager. First, we’ll look at Discretionary Accruals Models, which try to model the non-cash portion of earnings or ""accruals,"" where managers are making estimates to calculate revenues or expenses. Next, we'll talk about Discretionary Expenditure Models, which try to model the cash portion of earnings. Then we'll look at Fraud Prediction Models, which try to directly predict what types of companies are likely to commit frauds. Finally, we’ll explore something called Benford's Law, which examines the frequency with which certain numbers appear. If certain numbers appear more often than dictated by Benford's Law, it's an indication that the financial statements were potentially manipulated. These models represent the state of the art right now, and are what academics use to try to detect and predict earnings management. By the end of this module, you'll have a very strong tool kit that will help you try to detect financial statements that may have been manipulated by managers."
16,Linking Non-financial Metrics to Financial Performance,4,https://www.coursera.org/learn/accounting-analytics?specialization=business-analytics,"Linking non-financial metrics to financial performance is one of the most important things we do as managers, and also one of the most difficult. We need to forecast future financial performance, but we have to take non-financial actions to influence it. And we must be able to accurately predict the ultimate impact on financial performance of improving non-financial dimensions. In this module, we’ll examine how to uncover which non-financial performance measures predict financial results through asking fundamental questions, such as: of the hundreds of non-financial measures, which are the key drivers of financial success? How do you rank or weight non-financial measures which don’t share a common denominator?  What performance targets are desirable? Finally, we’ll look at some comprehensive examples of how companies have used accounting analytics to show how investments in non-financial dimensions pay off in the future, and finish with some important organizational issues that commonly arise using these models. By the end of this module, you’ll know how predictive analytics can be used to determine what you should be measuring, how to weight very, very different performance measures when trying to analyze potential financial results, how to make trade-offs between short-term and long-term objectives, and how to set performance targets for optimal financial performance."
17, Module 1: Capstone Project Topic - The Problem of Adblocking,5,https://www.coursera.org/learn/wharton-capstone-analytics,"The Business Analytics Specialization was designed to help you learn how to think about using data in making big (and small) business decisions. In this Capstone project, you'll be asked to create a strategy for a fictional digital search engine and content provider, GoYaFace, Inc. (often abbreviated as “GYF”). The strategy will be used in responding to the increasing popularity and availability of “adblocking” software, which could have significant negative repercussions for GYF’s business.  You are to assume the role of the leader of the Digital Advertising Tactics and Action (“DATA”) Team at GYF, which has been assigned the job of formulating GYF’s strategy in responding to the threat of adblocking.  Your task is to develop a strategy that will be recommended to GYF’s senior leadership.  Using what you've learned about business analytics, you'll (i) create a detailed problem statement focusing on GYF’s ad-buying customers (Module 2), (ii) develop a strategy (Module 3), (iii) describe the anticipated effects of the strategy (Module 4), and (iv) form a plan for measuring the effects of your strategy (Module 4).  You'll then put these four pieces together into a final project (Module 5).  First, please read the full description of the project in the “Project Description” link below, and then look at the background information about adblockers and the “GYF Company Profile” link in the content for Module 1. When you are ready to begin the first assignment, please move on to Module 2: Defining the Problem."
18,Module 2:  Defining the Problem,5,https://www.coursera.org/learn/wharton-capstone-analytics,"In Module 2, you'll define the problem adblockers poses for GYF. GYF is intended to be a composite of leading internet platform and content providers who derive substantial revenues from mobile advertising like Google, Yahoo, and Facebook, so you should frame your research around the real-world problems these companies have faced and are facing. Defining the problem thoroughly will have a direct impact on how successful your strategy will be received by your peers. The more deeply you consider the effects of adblockers on the companies that buy advertising space from GYF, the more appropriate your overall strategy is likely to be. Please use the resources below to find out more about the problem, and then create your Problem Statement and submit it for peer review below. You can and should draw from all of the Business Analytics Specialization courses, but your Problem Statement should focus on how adblockers might adversely affect GYF’s relationship with the companies that pay GYF to place advertisements on GYF’s mobile applications and content. You should consider the issue of causality in your Problem Statement - we've included some lectures from the underlying courses to refresh you on that topci.  And you are strongly encouraged to complete and include a response to Application Exercise 1 (see link below) as part of your Problem Statement."
19,Module 3:  Your Strategy,5,https://www.coursera.org/learn/wharton-capstone-analytics,"In Module 3, you will focus on creating your recommended strategy for GYF to address adblockers. Your strategy does not have to be lengthy, but it must be clear, and it must address the problem. (Hint: if you have a clearly defined problem, your strategy is much more likely to be clearly defined as well). You'll be submitting your strategy for peer review, and then also reviewing the work of at least 3 of your peers. It's OK if reviewing the strategies of other learners in this course gives you further ideas for revising your own strategy. One of the primary benefits of peer review is to expand the range of feedback you can get, and we designed this Module around peer review so that you can get as much feedback as possible before moving on to the next phase of the project.  You may find the resources and lectures below helpful in formulating your strategy and considering how data can be leveraged and appropriately understood.  You are strongly encouraged to complete and include your response to Application Exercise 2 as part of your Strategy.  "
20,Module 4:  Effects of Your Strategy/Measuring these Effects,5,https://www.coursera.org/learn/wharton-capstone-analytics,"Module 4 was designed to give you the opportunity to focus on the effects of your strategy. Effects and Measurement can be often overlooked in strategy development; creating a thoughtful and thorough plan for measuring the effects will improve your final project tremendously. In this part of the project, you will describe two events: what you think will happen and how you will measure it. Look to the courses in the Business Analytics Specialization to see what kind of data companies use to measure effects to create a measurement plan of your own. You are strongly encouraged to complete and include your responses to Application Exercises 3 and 4 as part of your Effects and Measurement components.  You may create a scenario (Operations Analytics) to predict some of the intended effects of your strategy, either following the outline of Application Exercise 3, or of your own design.  Once you submit your own plan for effects and measurement, please review the work of at least three of your peers. You may find new ideas, or new ways of looking at data and measurement from this exercise.  We encourage you to incorporate what you've learned into your final submission!"
21,Module 5:  Final Project Submission,5,https://www.coursera.org/learn/wharton-capstone-analytics,"In this final Module, you will combine the four revised elements of your presentation (Problem Statement, Strategy, Effects, and Measurement, including any responses to the Application Exercises you've completed) into one presentation and submit it for peer review. You'll then be asked to review the work of at least three of your peers. Once you have gotten feedback on your plan, you may use it as an example of strategic thinking at your current job, or as a work sample when you are applying for a new one. A successful strategic analysis which describes the use of data-driven decision making will make you much more marketable in almost any field. Good luck!"
22,About This Specialization and Course ,5,https://www.coursera.org/learn/analytics-business-metrics?specialization=excel-mysql,"This Coursera Specialization: Excel to MySQL: Analytic Techniques for Business, is about how 'Big Data' interacts with business, and how to use data analytics to create value for businesses. This specialization consists of four courses and a final Capstone Project, where you will apply your skills to real-world business process. You will learn to perform sophisticated data-analysis functions using powerful software tools such as Microsoft Excel, Tableau, and MySQL. To learn more, watch the video and review the specialization overview document we provided. In the first course of the specialization: Business Metrics for Data-Driven Companies, you will be able to learn best practices for using data analytics to make any company more competitive and more profitable; learn to recognize the most critical business metrics and distinguish those from mere data; understand the vital but different roles business analysts, business data analysts, and data scientists each play in various types of companies; and know exactly the skills required to be hired for, and succeed at, these high-demand jobs. Finally, using a 20-item checklist for evaluating a business, you'll be able to score any company on how effectively it is embracing big data culture. Digital companies like Amazon, Uber and Airbnb are transforming entire industries through their creative use of big data. You’ll understand why these companies are so disruptive, and how they use data-analytics techniques to out-compete traditional companies.To get started, please begin with the video 'About This Specialization.'I hope you enjoy this week's materials!"
23,Introducing Business Metrics,5,https://www.coursera.org/learn/analytics-business-metrics?specialization=excel-mysql,"Welcome! This week we will explore business metrics - the critical numbers that help companies figure out how to survive and thrive. Inside every pile of data is a vital metric trying to get out! By the end of this week, you will be able to: distinguish business metrics from mere business data; identify critical business metrics such as cash flow, profitability, and online retail marketing metrics;  distinguish revenue, profitability and risk metrics; and distinguish traditional from dynamic metrics. Included in this week’s course materials is a Cash Flow and P&L statement for Egger’s Roast Coffee, as a supplemental document, so be sure to review it carefully and refer to the glossary for key information. "
24,Working in the Business Data Analytics Marketplace,5,https://www.coursera.org/learn/analytics-business-metrics?specialization=excel-mysql,"Welcome!  This week, we will meet some great people - all former students of mine - now working at super-interesting and exciting jobs as business analysts, business data analysts, or data scientists. We’ll explore what they do, how their role relates to big data, and the skills they needed to get hired! Our hope is this information will give you a better understanding of the type of data-related job you might apply for once you've completed this specialization, and a sense of the type of company you would find most appealing to work for. By the end of this week, you will be able to:  differentiate among different job roles within a company that work with data; identify how each role works with data; and describe the skills required to perform each job role. You will differentiate how different types of companies relate to big data culture, and rank any company according to a 20-item checklist. You will also learn to differentiate how different types of companies relate to big data culture. Included in this week’s materials is a 20-item checklist to rank companies. This week also includes in-video polls so you can see how others are ranking their businesses."
25,Going Deeper into Business Metrics ,5,https://www.coursera.org/learn/analytics-business-metrics?specialization=excel-mysql,"Welcome! This week we’re going to go deeper into the critically-important metrics for web marketing - metrics every type of business needs to understand in order to survive. We’ll dive into the 'vertical' market of financial services - where digital companies are threatening to take away the market from traditional 'brick-and- mortar' companies.By the end of this week, you will be able to: Identify critical business metrics for all companies engaged in web-based marketing; and identify critical business metrics for financial services companies. You’ll find additional website links that expand some of the course materials covered in this week’s video lectures. "
26,Applying Business Metrics to a Business Case Study,5,https://www.coursera.org/learn/analytics-business-metrics?specialization=excel-mysql,"This week contains the final course assignment, a peer assessment in which you will identify business metrics of interest in a case example, describe those metrics, and propose a business process change that could be supported by the metric chosen."
27,About This Course,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"This course will prepare you to design and implement realistic predictive models based on data. In the Final Project (module 6) you will assume the role of a business data analyst for a bank, and develop two different predictive models to determine which applicants for credit cards should be accepted and which rejected.  Your first model will focus on minimizing default risk, and your second on maximizing bank profits. The two models should demonstrate to you in a practical, hands-on way the idea that your choice of business metric drives your choice of an optimal model.The second big idea this course seeks to demonstrate is that your data-analysis results cannot and should not aim to eliminate all uncertainty.  Your role as a data-analyst is to reduce uncertainty for decision-makers by a financially valuable increment, while quantifying how much uncertainty remains. You will learn to calculate and apply to real-world examples the most important uncertainty measures used in business, including classification error rates, entropy of information, and confidence intervals for linear regression. All the data you need is provided within the course, and all assignments are designed to be done in MS Excel. The course will give you enough practice with Excel to become fluent in its most commonly used business functions, and you’ll be ready to learn any other Excel functionality you might need in future (module 1). The course does not cover Visual Basic or Pivot Tables and you will not need them to complete the assignments. All advanced concepts are demonstrated in individual Excel spreadsheet templates that you can use to answer relevant questions. You will emerge with substantial vocabulary and practical knowledge of how to apply business data analysis methods based on binary classification (module 2), information theory and entropy measures (module 3), and linear regression (module 4 and 5), all using no software tools more  complex than Excel. "
28,Excel Essentials for Beginners,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"In this module, will explore the essential Excel skills to address typical business situations you may encounter in the future. The Excel vocabulary and functions taught throughout this module make it possible for you to understand the additional explanatory Excel spreadsheets that accompany later videos in this course. "
29,Binary Classification,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"Separating collections into two categories, such as “buy this stock, don’t but that stock” or “target this customer with a special offer, but not that one” is the ultimate goal of most business data-analysis projects. There is a specialized vocabulary of measures for comparing and optimizing the performance of the algorithms used to classify collections into two groups. You will learn how and why to apply these different metrics, including how to calculate the all-important AUC: the area under the Receiver Operating Characteristic (ROC) Curve. "
30,Information Measures,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"In this module, you will learn how to calculate and apply the vitally useful uncertainty metric known as “entropy.” In contrast to the more familiar “probability” that represents the uncertainty that a single outcome will occur, “entropy” quantifies the aggregate uncertainty of all possible outcomes.The entropy measure provides the framework for accountability in data-analytic work. Entropy gives you the power to quantify the uncertainty of future outcomes relevant to your business twice: using the best-available estimates before you begin a project, and then again after you have built a predictive model.
The difference between the two measures is the Information Gain contributed by your work."
31,Linear Regression,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"The Linear Correlation measure is a much richer metric for evaluating associations than is commonly realized. You can use it to quantify how much a linear model reduces uncertainty.  When used to forecast future outcomes, it can be converted into a “point estimate” plus a “confidence interval,” or converted into an information gain measure. You will develop a fluent knowledge of these concepts and the many valuable uses to which linear regression is put in business data analysis. This module also teaches how to use the Central Limit Theorem (CLT) to solve practical problems. The two topics are closely related because regression and the CLT both make use of a special family of probability distributions called “Gaussians.” You will learn everything you need to know to work with Gaussians in these and other contexts. "
32,Additional Skills for Model Building,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"This module gives you additional valuable concepts and skills related to building high-quality models. As you know, a “model” is a description of a process applied to available data (inputs) that produces an estimate of a future and as yet unknown outcome as output. 
Very often, models for outputs take the form of a probability distribution. This module covers how to estimate probability distributions from data (a “probability histogram”), and how to describe and generate the most useful probability distributions used by data scientists. It also covers in detail how to develop a binary classification model with parameters optimized to maximize the AUC, and how to apply linear regression models when your input consists of multiple types of data for each event. 
The module concludes with an explanation of “over-fitting” which is the main reason that apparently good predictive models often fail in real life business settings. We conclude with some tips for how you can avoid over-fitting in you own predictive model for the final project – and in real life."
33,Final Course Project,7,https://www.coursera.org/learn/analytics-excel?specialization=excel-mysql,"The final course project is a comprehensive assessment covering all of the course material, and consists of four quizzes and a peer review assignment.  For quiz one and quiz two, there are learning points that explain components of the quiz.  These learning points will unlock only after you complete the quiz with a passing grade. Before you start, please read through the final project instructions.  From past student experience, the final project which includes all the quizzes and peer assessment, takes anywhere from 10-12 hours."
34,About this Specialization and Course,6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"<p>The Coursera Specialization: <a href='https://www.coursera.org/specializations/excel-mysql' target='_blank'>Excel to MySQL: Analytic Techniques for Business</a>, is about how 'Big Data' interacts with business, and how to use data analytics to create value for businesses. This specialization consists of four courses and a final Capstone Project, where you will apply your skills to a real-world business process. You will learn to perform sophisticated data-analysis functions using powerful software tools such as Microsoft Excel, Tableau, and MySQL. To learn more, watch the video and review the specialization overview document we provided.<p>In the third course of the specialization: <b>Data Visualization and Communication with Tableau</b>, you will learn how to communicate business-relevant implications of data analyses.  <p>Specifically, you will:<ul><li>craft the right questions to ensure your analysis projects succeed;</li> <li>leverage questions to design logical and structured analysis plans;</li> <li>create the most important graphs used in business analysis and transform data in Tableau;</li><li>design business dashboards with Tableau;</li> <li>tell stories with data;</li><li>design effective slide presentations to showcase your data story; and </li><li>deliver compelling business presentations.</li></ul> <p>By the end of this course, you will know how to structure your data analysis projects to ensure the fruits of your hard labor yield results for your stakeholders.  You will also know how to streamline your analyses and highlight their implications efficiently using visualizations in Tableau, the most popular visualization program in the business world.  Using other Tableau features, you will be able to make effective visualizations that harness the human brain’s innate perceptual and cognitive tendencies to convey conclusions directly and clearly.  Finally, you will be practiced in designing and persuasively presenting business “data stories” that use these visualizations, capitalizing on business-tested methods and design principles by completing a final peer assessed project recommending a business process change. <P>To get started, please begin with the video 'About This Specialization.'<P>I hope you enjoy this week's materials!</P>"
35,"Asking The ""Right Questions""",6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"Welcome! This week, you will learn how data analysts ask the right questions to ensure project success. By the end of this week, you will be able to: <p><ul><li>Craft the right questions to ensure your analysis projects succeed</li><li> Leverage questions to design logical and structured analysis plans</ul></li> <p> Remember to refer back to the Additional Resources reading: Identifying and Eliciting Information from Stakeholders). In addition, you will complete a  graded quiz. <p> As always, if you have any questions, post them to the <b>Discussions.</b> <p>To get started, please begin with the video “Tips for Becoming a Data Analyst.” <p>I hope you enjoy this week's materials!</p>"
36,Data Visualization with Tableau,6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"Welcome to week 2! This week you'll install Tableau Desktop to learn how visualizing data helps you figure out what your data mean efficiently, and in the process of doing so, helps you narrow in on what factors you should take into consideration in your statistical models or predictive algorithms.  Over the next two weeks, we’re going to learn how to use Tableau to implement this type of visualization and to help you find, and communicate, answers to business questions, as well as work with the Tableau functions that all data analysts should be familiar with.  You will learn to install Tableau Desktop and learn to use the program by working with two data sets. In addition, through a series of practice exercises, you will use a data set to do example analyses and to answer specific sample questions about salaries for certain data-related jobs across the United State. Then for graded exercises, you will use a different data set to work out analyses and questions that will require you to directly apply the Tableau skills you have acquired through practice. <p>By the end of this week, you will be able to: <ul><li>Create the most important graphs used in business analysis and transform data in Tableau </li></ul><p>Once you have watched the ""Why Tableau"" video, review the ""Written Instructions to install Tableau Desktop"" and install the software. Remember to refer back to the Salary Data Set and to the Dognition Data Set resources posted on the course site this week. You will also complete a graded quiz at the end of the week. <p>As always, if you have any questions, post them to the <b>Discussions</b>.<p>To get started, please begin with the video “Use Data Visualization to Drive Your Analysis"" and then review the ""Written Instructions to install Tableau Desktop.<p>I hope you enjoy this week's materials! "
37,Dynamic Data Manipulation and Presentation in Tableau,6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"Welcome to week 3! This week you'll continue learning how to use Tableau to answer data analysis questions. You will learn how to use Tableau to both find, and eventually communicate answers to business questions. You'll learn about the process of elicitation, and learn how to ensure your data story is not undermined by overgeneralization or bias and how to format your data charts to begin creating a compelling data story.  By the end of this week, you will be able to: <ul><li>Write calculations and equations in Tableau</li> <li>Publish online business dashboards with Tableau.</li></ul> <p>Remember to refer  to the additional resources for this week: “Examples of Tableau Dashboards and Stories” and ""Using Tableau Dashboards When You Don't Have To."" <p>You will also complete a graded quiz. <p>As always, if you have any questions, post them to the Discussions. <p>To get started, please begin with the video “Customizing and Sharing New Data in Tableau.” <p>I hope you enjoy this week's materials!"
38,"Your Communication Toolbox: Visualizations, Logic, and Stories",6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"Welcome to week 4! This week you will become a master at getting people to agree with your data-driven business recommendations as you learn to deliver a compelling business presentation.  You’ll learn about the insight from the intersection of visualization science and decision science, and what this means for you as a  data analyst, who seeks to design a compelling and effective business presentations. If you intend to affect people’s decisions, you need to influence where they look. This week we will review  a set of tools and concepts you can use to optimize your visualizations and your presentation style. You will soon  be a master at getting people to agree with your data-driven business recommendations! <p>By the end of this week, you will be able to:<p><ul><li>Tell stories with data</li> <li>Design effective slide presentations to showcase your data story, and</li> <li> Deliver compelling business presentations</ul></li><p> Remember to refer back to the Study Guide: Designing and Delivering Effective Presentations. You will also complete a graded quiz. <p>As always, if you have any questions, post them to the <b>Discussions</b>.<p> To get started, please begin with the video “Using Visualization to Influence Business Decisions.”<p> I hope you enjoy this week's materials!"
39,Final Project,6,https://www.coursera.org/learn/analytics-tableau?specialization=excel-mysql,"Welcome to week 5! This week you will complete your final project. This assignment requires you to submit a recording of yourself giving a 4-5 minute presentation in which you present a data-driven business process change proposal to Dognition company management about how to increase the numbers of tests users complete. Students will give a short, peer-reviewed business presentation that uses a specified chart in Tableau. The final project will assess your mastery of the following: <p> <ul><li>Demonstrated understanding the Tableau functions discussed in this course</li><li>Adapting visualizations to make them maximally communicative</li><li>Storyboarding skills</li> <li>Translating your story into a presentation ready for the boardroom</li><li>Effective presentation delivery</li><li>Evaluating business presentations</ul></li><p> Remember to refer to the Background Information for Peer Review Assignment  on the course web site before you begin. This final course project is a comprehensive assessment covering all of the course material and will take approximately 6-8 hours to complete.<p>As always, if you have any questions, post them to the Discussions. Thank you for your contributions to this  final project!<p> "
40,About this Specialization and Course ,6,https://www.coursera.org/learn/analytics-mysql?specialization=excel-mysql,"The Coursera Specialization, ""Managing Big Data with MySQL"" is about how 'Big Data' interacts with business, and how to use data analytics to create value for businesses. This specialization consists of four courses and a final Capstone Project, where you will apply your skills to a real-world business process. You will learn to perform sophisticated data-analysis functions using powerful software tools such as Microsoft Excel, Tableau, and MySQL. To learn more about the specialization, please review the first lesson below, ""Specialization Introduction: Excel to MySQL: Analytic Techniques for Business.""  In this fourth course of this specialization, ""Managing Big Data with MySQL” you will learn how relational databases  work and how they are used in business analysis. Specifically, you will: (1) Describe the structure of relational databases; (2) Interpret and create entity-relationship diagrams and relational schemas that describe the contents of specific databases; (3) Write queries that retrieve and sort data that meet specific criteria, and retrieve such data from real MySQL and Teradata business databases that contain over 1 million rows of data; (4) Execute practices that limit the impact of your queries on other coworkers; (5) Summarize rows of data using aggregate functions, and segment aggregations according to specified variables; (6) Combine and manipulate data from multiple tables across a database; (7) Retrieve records and compute calculations that are dependent on dynamic data features; (8) Translate data analysis questions into SQL queries that accommodate the types of anomalies found in real data sets. By the end of this course, you will have a clear understanding of how relational databases work and have a portfolio of queries you can show potential employers. Businesses are collecting increasing amounts of information with the hope that data will yield novel insights into how to improve businesses.  Analysts that understand how to access this data – this means you! – will have a strong competitive advantage in this data-smitten business world.  To get started with this course, you can begin with, ""Introduction to Managing Big Data with MySQL.""  Please take some time to not only watch the videos, but also read through the course overview as there is extremely important course information in the overview.  "
